source,target,type,weight,evidence
project:dassault-virtual-companions,category:engineering-rag-chat,IN_CATEGORY,1.0,structural
project:dassault-virtual-companions,technique:retrieval-augmented-generation,USES_TECHNIQUE,1.0,structural
project:dassault-virtual-companions,technique:llm,USES_TECHNIQUE,1.0,structural
project:dassault-virtual-companions,technique:agentic-workflow,USES_TECHNIQUE,1.0,structural
project:dassault-virtual-companions,technique:world-model-grounding,USES_TECHNIQUE,1.0,structural
project:dassault-virtual-companions,modality:text,CONSUMES,1.0,structural
project:dassault-virtual-companions,modality:text,PRODUCES,1.0,structural
project:dassault-virtual-companions,physicsdomain:none,OPERATES_ON,1.0,structural
project:dassault-virtual-companions,industry:manufacturing,APPLIED_TO,1.0,structural
project:dassault-virtual-companions,industry:plm,APPLIED_TO,1.0,structural
project:dassault-virtual-companions,year:2026,RELEASED_IN,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,organization:universiti-teknologi-mara,BUILT_BY,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,category:process-monitoring-ml,IN_CATEGORY,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,modality:physics-spec,CONSUMES,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,modality:scalar-field,PRODUCES,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:data-driven-melt-pool-monitoring-and-defect-prediction-in-lpbf-of-ti-6al-4v-allo,year:2025,RELEASED_IN,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,organization:unknown,BUILT_BY,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,category:architected-materials,IN_CATEGORY,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,technique:physics-informed-nn,USES_TECHNIQUE,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,modality:parametric,CONSUMES,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,modality:scalar-field,PRODUCES,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,physicsdomain:structural,OPERATES_ON,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,industry:automotive,APPLIED_TO,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,industry:aerospace,APPLIED_TO,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,industry:energy,APPLIED_TO,1.0,structural
project:data-driven-modelling-of-scalable-spinodoid-structures-for-energy-absorption,year:2021,RELEASED_IN,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,organization:university-of-kansas,BUILT_BY,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,category:architected-materials,IN_CATEGORY,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,technique:transformer,USES_TECHNIQUE,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,modality:physics-spec,CONSUMES,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,modality:material,PRODUCES,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,physicsdomain:structural,OPERATES_ON,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,industry:medical,APPLIED_TO,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,industry:aerospace,APPLIED_TO,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,industry:energy,APPLIED_TO,1.0,structural
project:data-driven-topology-optimization-for-multiscale-biomimetic-spinodal-design,year:2025,RELEASED_IN,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,organization:the-university-of-tokyo,BUILT_BY,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,category:topology-optimization,IN_CATEGORY,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,modality:physics-spec,CONSUMES,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,modality:topology,PRODUCES,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,physicsdomain:structural,OPERATES_ON,1.0,structural
project:data-driven-topology-optimization-using-a-multitask-conditional-variational-auto,year:2024,RELEASED_IN,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,organization:nanyang-technological-university,BUILT_BY,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,category:pcb-design-ai,IN_CATEGORY,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,modality:image,CONSUMES,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,modality:defect-label,PRODUCES,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,physicsdomain:none,OPERATES_ON,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,industry:electronics,APPLIED_TO,1.0,structural
project:data-efficient-deep-learning-for-printed-circuit-board-defect-detection-using-x,year:2025,RELEASED_IN,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,organization:technische-universität-dresden,BUILT_BY,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,category:inverse-design-materials,IN_CATEGORY,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,modality:physics-spec,CONSUMES,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,modality:material,PRODUCES,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,physicsdomain:structural,OPERATES_ON,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,industry:aerospace,APPLIED_TO,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,industry:automotive,APPLIED_TO,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,industry:energy,APPLIED_TO,1.0,structural
project:data-efficient-inverse-design-of-spinodoid-metamaterials,year:2025,RELEASED_IN,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,organization:korea-university,BUILT_BY,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,modality:point-cloud,CONSUMES,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,modality:parametric-cad,PRODUCES,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,physicsdomain:none,OPERATES_ON,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,industry:aerospace,APPLIED_TO,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,industry:automotive,APPLIED_TO,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,industry:manufacturing,APPLIED_TO,1.0,structural
project:dataset-and-method-for-deep-learning-based-reconstruction-of-3d-cad-models-conta,year:2021,RELEASED_IN,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,organization:sookmyung-womens-university,BUILT_BY,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,category:topology-optimization,IN_CATEGORY,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,technique:gan,USES_TECHNIQUE,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,modality:physics-spec,CONSUMES,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,modality:topology,PRODUCES,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,physicsdomain:structural,OPERATES_ON,1.0,structural
project:deep-generative-design-integration-of-topology-optimization-and-generative-model,year:2019,RELEASED_IN,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,organization:institute-of-fluid-flow-machinery,BUILT_BY,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,category:topology-optimization,IN_CATEGORY,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,modality:physics-spec,CONSUMES,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,modality:topology,PRODUCES,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:deep-learning-aided-topology-optimization-of-phononic-crystals,year:2023,RELEASED_IN,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,organization:western-illinois-university,BUILT_BY,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,modality:x-ray,CONSUMES,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,modality:defect-label,PRODUCES,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,physicsdomain:none,OPERATES_ON,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,industry:manufacturing,APPLIED_TO,1.0,structural
project:deep-learning-and-computer-vision-techniques-for-enhanced-quality-control-in-man,year:2024,RELEASED_IN,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,organization:dalian-university-of-technology,BUILT_BY,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,category:dfam-ai,IN_CATEGORY,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,modality:mesh,CONSUMES,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,modality:process-plan,PRODUCES,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:deep-learning-based-data-fusion-method-for-in-situ-porosity-detection-in-laser-b,year:2020,RELEASED_IN,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,organization:south-china-university-of-technology,BUILT_BY,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,category:inverse-design-materials,IN_CATEGORY,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,technique:transformer,USES_TECHNIQUE,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,technique:gan,USES_TECHNIQUE,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,modality:physics-spec,CONSUMES,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,modality:material,PRODUCES,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,physicsdomain:acoustic,OPERATES_ON,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,industry:consumer,APPLIED_TO,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,industry:automotive,APPLIED_TO,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,industry:aerospace,APPLIED_TO,1.0,structural
project:deep-learning-based-inverse-design-of-phononic-crystals-for-anticipated-wave-att,year:2022,RELEASED_IN,1.0,structural
project:deep-learning-based-inverse-design-of-three-dimensional-architected-cellular-mat,organization:university-of-tsukuba,BUILT_BY,1.0,structural
project:deep-learning-based-inverse-design-of-three-dimensional-architected-cellular-mat,category:inverse-design-materials,IN_CATEGORY,1.0,structural
project:deep-learning-based-inverse-design-of-three-dimensional-architected-cellular-mat,technique:gan,USES_TECHNIQUE,1.0,structural
project:deep-learning-based-inverse-design-of-three-dimensional-architected-cellular-mat,modality:physics-spec,CONSUMES,1.0,structural
project:deep-learning-based-inverse-design-of-three-dimensional-architected-cellular-mat,modality:material,PRODUCES,1.0,structural
